"","year","state","n_counties","state_total_count","countystat","1st_quantile","3rd_quantile","max","mean","median","minimum","var","sd","state_avg_income","state_p_farm_income","state_poverty_count","state_poverty_rate","state_empl_count","state_empl_rate","violent_crime","state_vcrime_rate","property_crime","state_pcrime_rate"
"254","2013","ND",53,665576,"farm_income",15140,39835,121813,30043,25961,-1039,484870303.686502,22019.7707455482,53765,0.400555599439118,79433,0.119344748007741,587398,0.88254083680902,1979,0.00297336442419799,15356,0.0230717453754342
"255","2013","ND",53,665576,"income",46722,59967,94679,55432,53442,27235,220776644.029753,14858.554574041,53765,0.400555599439118,79433,0.119344748007741,587398,0.88254083680902,1979,0.00297336442419799,15356,0.0230717453754342
"256","2013","ND",53,665576,"nonfarm_income",13094,50930,846888,75003,22855,2328,21610911637.9245,147006.502026014,53765,0.400555599439118,79433,0.119344748007741,587398,0.88254083680902,1979,0.00297336442419799,15356,0.0230717453754342
"257","2013","ND",53,665576,"p_farm_income",0.4029,2.024,5.3298,1.3737,0.9047,-0.1917,1.98497474547766,1.40889131783742,53765,0.400555599439118,79433,0.119344748007741,587398,0.88254083680902,1979,0.00297336442419799,15356,0.0230717453754342
"258","2013","ND",53,665576,"empl_rate",0.674,0.8509,1.8022,0.8158,0.7771,0.4662,0.055905921843531,0.236444331383797,53765,0.400555599439118,79433,0.119344748007741,587398,0.88254083680902,1979,0.00297336442419799,15356,0.0230717453754342
"259","2013","ND",53,665576,"poverty_rate",0.08447,0.12423,0.40481,0.11803,0.10137,0.0488,0.00467282380176692,0.0683580558659104,53765,0.400555599439118,79433,0.119344748007741,587398,0.88254083680902,1979,0.00297336442419799,15356,0.0230717453754342
"260","2013","ND",53,665576,"poverty_count",230,1150,19486,1499,477,66,9717638.65965167,3117.31273048625,53765,0.400555599439118,79433,0.119344748007741,587398,0.88254083680902,1979,0.00297336442419799,15356,0.0230717453754342
"261","2013","ND",53,665576,"total_count",2317,8963,149573,12558,4123,738,620002545.344702,24899.8503076766,53765,0.400555599439118,79433,0.119344748007741,587398,0.88254083680902,1979,0.00297336442419799,15356,0.0230717453754342
"262","2013","NE",93,1787452,"empl_count",1634,7822,410334,13618,3794,265,2301239575.4446,47971.2369597095,46419,0.74287783760448,228789,0.127997283283691,1266477,0.708537627863573,4949,0.00276874567820562,49197,0.0275235362963593
"263","2013","NE",93,1787452,"farm_income",29713,95047,281235,66611,59661,886,2383003057.55049,48816.0123069315,46419,0.74287783760448,228789,0.127997283283691,1266477,0.708537627863573,4949,0.00276874567820562,49197,0.0275235362963593
"264","2013","NE",93,1787452,"income",43073,52380,84710,48270,46497,31119,70842058.0296868,8416.77242354139,46419,0.74287783760448,228789,0.127997283283691,1266477,0.708537627863573,4949,0.00276874567820562,49197,0.0275235362963593
"265","2013","NE",93,1787452,"nonfarm_income",7998,42553,4460690,89666,18741,576,218383097279.157,467314.773230162,46419,0.74287783760448,228789,0.127997283283691,1266477,0.708537627863573,4949,0.00276874567820562,49197,0.0275235362963593
"266","2013","NE",93,1787452,"p_farm_income",1.540191,4.823081,13.659084,3.791903,3.106673,0.005852,8.92894736017528,2.98813442806298,46419,0.74287783760448,228789,0.127997283283691,1266477,0.708537627863573,4949,0.00276874567820562,49197,0.0275235362963593
"267","2013","NE",93,1787452,"empl_rate",0.5751,0.7289,0.9598,0.6521,0.6549,0.3773,0.0115143206179325,0.107304802399205,46419,0.74287783760448,228789,0.127997283283691,1266477,0.708537627863573,4949,0.00276874567820562,49197,0.0275235362963593
"268","2013","NE",93,1787452,"poverty_rate",0.09656,0.14279,0.26912,0.12447,0.12562,0.04857,0.00165934709951712,0.0407350843808764,46419,0.74287783760448,228789,0.127997283283691,1266477,0.708537627863573,4949,0.00276874567820562,49197,0.0275235362963593
"269","2013","NE",93,1787452,"poverty_count",309,1392,73268,2460,667,35,75797943.7840112,8706.20145551498,46419,0.74287783760448,228789,0.127997283283691,1266477,0.708537627863573,4949,0.00276874567820562,49197,0.0275235362963593
"270","2013","NE",93,1787452,"total_count",2809,10643,513120,19220,6267,382,3796782781.66643,61618.0394175799,46419,0.74287783760448,228789,0.127997283283691,1266477,0.708537627863573,4949,0.00276874567820562,49197,0.0275235362963593
"271","2013","NH",10,1278502,"empl_count",32382,91629,254367,83503,54725,17402,6364928657.73333,79780.5029924814,51501,0.00508223280634349,110859,0.0867100716307053,835032,0.65313311985433,2952,0.00230895219561643,30409,0.0237848669771342
"272","2013","NH",10,1278502,"farm_income",-908,6757,12586,3763,3833,-2547,26990766.9333333,5195.26389448441,51501,0.00508223280634349,110859,0.0867100716307053,835032,0.65313311985433,2952,0.00230895219561643,30409,0.0237848669771342
"273","2013","NH",10,1278502,"income",44050,52022,59036,48036,49286,36930,40404144.4555556,6356.42544639324,51501,0.00508223280634349,110859,0.0867100716307053,835032,0.65313311985433,2952,0.00230895219561643,30409,0.0237848669771342
"274","2013","NH",10,1278502,"nonfarm_income",288506,1203975,2002044,740501,383816,74837,519318623729.344,720637.650785292,51501,0.00508223280634349,110859,0.0867100716307053,835032,0.65313311985433,2952,0.00230895219561643,30409,0.0237848669771342
"275","2013","NH",10,1278502,"p_farm_income",-0.002688,0.010506,0.024334,0.004765,0.004727,-0.019803,0.000171596712311702,0.0130994928265067,51501,0.00508223280634349,110859,0.0867100716307053,835032,0.65313311985433,2952,0.00230895219561643,30409,0.0237848669771342
"276","2013","NH",10,1278502,"empl_rate",0.5742,0.6617,0.8571,0.6374,0.6402,0.4783,0.0102323789043966,0.101155221834548,51501,0.00508223280634349,110859,0.0867100716307053,835032,0.65313311985433,2952,0.00230895219561643,30409,0.0237848669771342
"277","2013","NH",10,1278502,"poverty_rate",0.08982,0.11026,0.1337,0.09911,0.09992,0.05521,0.000429076485773018,0.0207141614788776,51501,0.00508223280634349,110859,0.0867100716307053,835032,0.65313311985433,2952,0.00230895219561643,30409,0.0237848669771342
"278","2013","NH",10,1278502,"poverty_count",5029,12188,33835,11086,8703,4178,80064146.7666667,8947.85710472997,51501,0.00508223280634349,110859,0.0867100716307053,835032,0.65313311985433,2952,0.00230895219561643,30409,0.0237848669771342
"279","2013","NH",10,1278502,"total_count",50202,134032,393661,127850,77238,31249,14617290981.7333,120901.989155404,51501,0.00508223280634349,110859,0.0867100716307053,835032,0.65313311985433,2952,0.00230895219561643,30409,0.0237848669771342
"280","2013","NJ",21,8657485,"empl_count",75367,328986,626661,244421,238982,28133,26714365367.0905,163445.297782134,55679,0.00272000354801958,900583,0.104023628109087,5132846,0.592879571838704,25748,0.00297407387942341,167634,0.0193628981164853
"281","2013","NJ",21,8657485,"farm_income",2154,8003,25184,5964,3907,0,33074491.047619,5751.04260526898,55679,0.00272000354801958,900583,0.104023628109087,5132846,0.592879571838704,25748,0.00297407387942341,167634,0.0193628981164853
"282","2013","NJ",21,8657485,"income",45080,57623,80358,53927,51392,34349,163738119.590476,12796.0196776371,55679,0.00272000354801958,900583,0.104023628109087,5132846,0.592879571838704,25748,0.00297407387942341,167634,0.0193628981164853
"283","2013","NJ",21,8657485,"nonfarm_income",716932,3260589,7689591,2192504,1791372,139924,3651806764007.63,1910970.11070493,55679,0.00272000354801958,900583,0.104023628109087,5132846,0.592879571838704,25748,0.00297407387942341,167634,0.0193628981164853
"284","2013","NJ",21,8657485,"p_farm_income",0.0008125,0.0073681,0.0571953,0.0088147,0.002575,0,0.000204946832817909,0.0143159642643417,55679,0.00272000354801958,900583,0.104023628109087,5132846,0.592879571838704,25748,0.00297407387942341,167634,0.0193628981164853
"285","2013","NJ",21,8657485,"empl_rate",0.4827,0.6349,0.7813,0.5756,0.589,0.4117,0.0123904975668002,0.111312611894611,55679,0.00272000354801958,900583,0.104023628109087,5132846,0.592879571838704,25748,0.00297407387942341,167634,0.0193628981164853
"286","2013","NJ",21,8657485,"poverty_rate",0.06954,0.12985,0.17481,0.10122,0.10113,0.03979,0.0019027638029405,0.0436206809087214,55679,0.00272000354801958,900583,0.104023628109087,5132846,0.592879571838704,25748,0.00297407387942341,167634,0.0193628981164853
"287","2013","NJ",21,8657485,"poverty_count",16118,65215,127260,42885,38434,4874,1160592329.19048,34067.4673140003,55679,0.00272000354801958,900583,0.104023628109087,5132846,0.592879571838704,25748,0.00297407387942341,167634,0.0193628981164853
"288","2013","NJ",21,8657485,"total_count",146338,571069,902544,412261,437527,64725,62902870118.3619,250804.445970086,55679,0.00272000354801958,900583,0.104023628109087,5132846,0.592879571838704,25748,0.00297407387942341,167634,0.0193628981164853
"289","2013","NM",32,2028611,"empl_count",4642,28532,406882,30516,11282,467,5126726070.44758,71601.1597004377,35204,0.159122302208743,413801,0.203982429356836,1075465,0.530148461188468,12990,0.00640339621544002,78958,0.0389221984895083
"290","2013","NM",32,2028611,"farm_income",-455.5,9352.2,250888,19315.1,1448,-11470,2701650861.86694,51977.4072253218,35204,0.159122302208743,413801,0.203982429356836,1075465,0.530148461188468,12990,0.00640339621544002,78958,0.0389221984895083
"291","2013","NM",32,2028611,"income",28988,37694,61377,34338,33010,24028,59801929.9989919,7733.17075972023,35204,0.159122302208743,413801,0.203982429356836,1075465,0.530148461188468,12990,0.00640339621544002,78958,0.0389221984895083
"292","2013","NM",32,2028611,"nonfarm_income",14876,102175,879400,116649,39894,1016,35381563068.5161,188099.87524854,35204,0.159122302208743,413801,0.203982429356836,1075465,0.530148461188468,12990,0.00640339621544002,78958,0.0389221984895083
"293","2013","NM",32,2028611,"p_farm_income",-0.01185,0.42027,3.4987,0.38964,0.04404,-0.11509,0.624101113608795,0.790000704815379,35204,0.159122302208743,413801,0.203982429356836,1075465,0.530148461188468,12990,0.00640339621544002,78958,0.0389221984895083
"294","2013","NM",32,2028611,"empl_rate",0.4185,0.548,1.0377,0.501,0.4666,0.2839,0.0189644065469735,0.137711315972848,35204,0.159122302208743,413801,0.203982429356836,1075465,0.530148461188468,12990,0.00640339621544002,78958,0.0389221984895083
"295","2013","NM",32,2028611,"poverty_rate",0.17357,0.24499,0.34954,0.2081,0.21243,0.04402,0.00371745607182354,0.0609709444885311,35204,0.159122302208743,413801,0.203982429356836,1075465,0.530148461188468,12990,0.00640339621544002,78958,0.0389221984895083
"296","2013","NM",32,2028611,"poverty_count",1696,10526,118286,11193,6267,115,441275756.305444,21006.564600273,35204,0.159122302208743,413801,0.203982429356836,1075465,0.530148461188468,12990,0.00640339621544002,78958,0.0389221984895083
"297","2013","NM",32,2028611,"total_count",10897,62608,658467,56962,24988,687,13518776794.9587,116270.27476943,35204,0.159122302208743,413801,0.203982429356836,1075465,0.530148461188468,12990,0.00640339621544002,78958,0.0389221984895083
"298","2013","NV",16,2690660,"empl_count",3765,19716,1125631,95241,8247,556,79458381661.9292,281883.631418941,39440,0.00177009305199759,403314,0.149894078032899,1561388,0.580299257431262,16888,0.00627652694877837,79177,0.0294266090847599
"299","2013","NV",16,2690660,"farm_income",-4470.2,940,32614,787.4,-2251,-5713,88829584.9166667,9424.94482300383,39440,0.00177009305199759,403314,0.149894078032899,1561388,0.580299257431262,16888,0.00627652694877837,79177,0.0294266090847599
"300","2013","NV",16,2690660,"income",31940,43118,56385,38572,37296,26708,65348796.1958333,8083.86022861809,39440,0.00177009305199759,403314,0.149894078032899,1561388,0.580299257431262,16888,0.00627652694877837,79177,0.0294266090847599
"301","2013","NV",16,2690660,"nonfarm_income",7864,81404,6442107,505340,38097,1398,2565294576825.45,1601653.70065612,39440,0.00177009305199759,403314,0.149894078032899,1561388,0.580299257431262,16888,0.00627652694877837,79177,0.0294266090847599
"302","2013","NV",16,2690660,"p_farm_income",-0.235507,0.001773,0.934626,-0.165864,-0.063408,-2.449213,0.507677927669754,0.712515212237433,39440,0.00177009305199759,403314,0.149894078032899,1561388,0.580299257431262,16888,0.00627652694877837,79177,0.0294266090847599
"303","2013","NV",16,2690660,"empl_rate",0.4863,0.6307,2.8972,0.7231,0.5807,0.3295,0.365771796592174,0.604790704783212,39440,0.00177009305199759,403314,0.149894078032899,1561388,0.580299257431262,16888,0.00627652694877837,79177,0.0294266090847599
"304","2013","NV",16,2690660,"poverty_rate",0.11963,0.17493,0.22257,0.14728,0.14989,0.08776,0.00156529972021876,0.0395638688732379,39440,0.00177009305199759,403314,0.149894078032899,1561388,0.580299257431262,16888,0.00627652694877837,79177,0.0294266090847599
"305","2013","NV",16,2690660,"poverty_count",777.8,5473.2,295724,24672.3,1597,213,5460435623.29583,73894.7604590192,39440,0.00177009305199759,403314,0.149894078032899,1561388,0.580299257431262,16888,0.00627652694877837,79177,0.0294266090847599
"306","2013","NV",16,2690660,"total_count",4804,47304,1952210,164865,12781,957,237483349687.329,487322.634080677,39440,0.00177009305199759,403314,0.149894078032899,1561388,0.580299257431262,16888,0.00627652694877837,79177,0.0294266090847599
"307","2013","NY",62,18975365,"empl_count",23420,126604,2838466,187405,43198,2543,172552999038.02,415394.991589957,54845,0.0126664253793156,2903982,0.153039585799799,11619137,0.612327457205698,77563,0.0040875630060344,358603,0.0188983453019217
"308","2013","NY",62,18975365,"farm_income",3848,37235,80174,22885,17168,0,462496969.565309,21505.7427113157,54845,0.0126664253793156,2903982,0.153039585799799,11619137,0.612327457205698,77563,0.0040875630060344,358603,0.0188983453019217
"309","2013","NY",62,18975365,"income",35744,44132,145231,42579,38314,30079,264056557.086462,16249.8171400931,54845,0.0126664253793156,2903982,0.153039585799799,11619137,0.612327457205698,77563,0.0040875630060344,358603,0.0188983453019217
"310","2013","NY",62,18975365,"nonfarm_income",115192,639507,44743810,1806707,201046,10760,35907718207694.9,5992304.91611491,54845,0.0126664253793156,2903982,0.153039585799799,11619137,0.612327457205698,77563,0.0040875630060344,358603,0.0188983453019217
"311","2013","NY",62,18975365,"p_farm_income",0.007917,0.214271,0.954474,0.151716,0.050643,0,0.0422264952637901,0.20549086418571,54845,0.0126664253793156,2903982,0.153039585799799,11619137,0.612327457205698,77563,0.0040875630060344,358603,0.0188983453019217
"312","2013","NY",62,18975365,"empl_rate",0.4306,0.5615,1.8206,0.5295,0.4991,0.3189,0.0395798400807685,0.198946827269923,54845,0.0126664253793156,2903982,0.153039585799799,11619137,0.612327457205698,77563,0.0040875630060344,358603,0.0188983453019217
"313","2013","NY",62,18975365,"poverty_rate",0.11609,0.15837,0.29803,0.13997,0.13631,0.05774,0.00169320405442223,0.0411485607819062,54845,0.0126664253793156,2903982,0.153039585799799,11619137,0.612327457205698,77563,0.0040875630060344,358603,0.0188983453019217
"314","2013","NY",62,18975365,"poverty_count",7087,31928,583378,46838,11872,452,10334292480.0836,101657.722186185,54845,0.0126664253793156,2903982,0.153039585799799,11619137,0.612327457205698,77563,0.0040875630060344,358603,0.0188983453019217
"315","2013","NY",62,18975365,"total_count",49579,220178,2519470,306054,85956,4790,281127869157.153,530214.927323961,54845,0.0126664253793156,2903982,0.153039585799799,11619137,0.612327457205698,77563,0.0040875630060344,358603,0.0188983453019217
"316","2013","OH",88,11230707,"empl_count",15914,63892,903690,75918,28191,3495,23547690520.6488,153452.5676574,41187,0.0616451210055435,1773853,0.157946690266249,6680769,0.594866289361836,33722,0.00300266047364605,338414,0.0301329203940589
"317","2013","OH",88,11230707,"farm_income",6921,40699,139310,27809,22964,-494,681931907.895376,26113.8259911369,41187,0.0616451210055435,1773853,0.157946690266249,6680769,0.594866289361836,33722,0.00300266047364605,338414,0.0301329203940589
"318","2013","OH",88,11230707,"income",33026,39338,61409,36960,35814,24399,41898775.2163009,6472.92632557338,41187,0.0616451210055435,1773853,0.157946690266249,6680769,0.594866289361836,33722,0.00300266047364605,338414,0.0301329203940589
"319","2013","OH",88,11230707,"nonfarm_income",90490,392795,5454724,451114,127386,14346,907606130908.817,952683.646815047,41187,0.0616451210055435,1773853,0.157946690266249,6680769,0.594866289361836,33722,0.00300266047364605,338414,0.0301329203940589
"320","2013","OH",88,11230707,"p_farm_income",0.024069,0.289202,1.20517,0.222417,0.093656,-0.004638,0.0876892739902092,0.296123747764696,41187,0.0616451210055435,1773853,0.157946690266249,6680769,0.594866289361836,33722,0.00300266047364605,338414,0.0301329203940589
"321","2013","OH",88,11230707,"empl_rate",0.4274,0.569,0.7904,0.5033,0.505,0.2636,0.0129291567574953,0.113706449937967,41187,0.0616451210055435,1773853,0.157946690266249,6680769,0.594866289361836,33722,0.00300266047364605,338414,0.0301329203940589
"322","2013","OH",88,11230707,"poverty_rate",0.13337,0.18167,0.31666,0.15426,0.15325,0.04898,0.00192111898589074,0.0438305713616733,41187,0.0616451210055435,1773853,0.157946690266249,6680769,0.594866289361836,33722,0.00300266047364605,338414,0.0301329203940589
"323","2013","OH",88,11230707,"poverty_count",5187,17507,228497,20157,8232,1833,1403472187.05107,37462.9441855692,41187,0.0616451210055435,1773853,0.157946690266249,6680769,0.594866289361836,33722,0.00300266047364605,338414,0.0301329203940589
"324","2013","OH",88,11230707,"total_count",36430,117110,1246300,127622,54405,12029,43370484148.0396,208255.814199843,41187,0.0616451210055435,1773853,0.157946690266249,6680769,0.594866289361836,33722,0.00300266047364605,338414,0.0301329203940589
"325","2013","OK",77,3671393,"empl_count",5214,20673,598116,29199,12131,1513,7131101813.7987,84445.851371152,43082,0.0508058456646994,618683,0.168514512066673,2248291,0.612380913729475,17187,0.00468132940276347,126418,0.0344332519019348
"326","2013","OK",77,3671393,"farm_income",312,28345,206021,18700,9759,-3967,862243301.757006,29363.9796648378,43082,0.0508058456646994,618683,0.168514512066673,2248291,0.612380913729475,17187,0.00468132940276347,126418,0.0344332519019348
"327","2013","OK",77,3671393,"income",31530,41662,66695,37004,34866,25456,59699769.3462064,7726.56258281821,43082,0.0508058456646994,618683,0.168514512066673,2248291,0.612380913729475,17187,0.00468132940276347,126418,0.0344332519019348
"328","2013","OK",77,3671393,"nonfarm_income",30374,148500,15331424,368069,70222,6748,3254482415615.96,1804018.4077819,43082,0.0508058456646994,618683,0.168514512066673,2248291,0.612380913729475,17187,0.00468132940276347,126418,0.0344332519019348
"329","2013","OK",77,3671393,"p_farm_income",0.003317,0.661137,3.775403,0.510924,0.162955,-0.060339,0.727103155417816,0.852703439313936,43082,0.0508058456646994,618683,0.168514512066673,2248291,0.612380913729475,17187,0.00468132940276347,126418,0.0344332519019348
"330","2013","OK",77,3671393,"empl_rate",0.4392,0.6851,0.8424,0.5491,0.5146,0.2564,0.0210911280625347,0.145227848784366,43082,0.0508058456646994,618683,0.168514512066673,2248291,0.612380913729475,17187,0.00468132940276347,126418,0.0344332519019348
"331","2013","OK",77,3671393,"poverty_rate",0.14485,0.20726,0.28788,0.17508,0.16848,0.06995,0.00232069664279169,0.0481736094017429,43082,0.0508058456646994,618683,0.168514512066673,2248291,0.612380913729475,17187,0.00468132940276347,126418,0.0344332519019348
"332","2013","OK",77,3671393,"poverty_count",1598,7936,132490,8035,4047,386,337966769.05434,18383.8725260577,43082,0.0508058456646994,618683,0.168514512066673,2248291,0.612380913729475,17187,0.00468132940276347,126418,0.0344332519019348
"333","2013","OK",77,3671393,"total_count",10352,44167,717698,47680,20701,2391,11422483893.3271,106876.021133494,43082,0.0508058456646994,618683,0.168514512066673,2248291,0.612380913729475,17187,0.00468132940276347,126418,0.0344332519019348
"334","2013","OR",36,3793058,"empl_count",8612,48293,586517,62770,19804,748,13250423715.2286,115110.484818841,39964,0.0458552987985211,614778,0.162079778374072,2259714,0.595749919985405,9536,0.0025140664867239,125083,0.0329768223950174
"335","2013","OR",36,3793058,"farm_income",-976.5,18524.5,106985,15565.2,3658.5,-15444,857852337.45,29289.1163651279,39964,0.0458552987985211,614778,0.162079778374072,2259714,0.595749919985405,9536,0.0025140664867239,125083,0.0329768223950174
"336","2013","OR",36,3793058,"income",32935,37414,57420,36217,34965,25593,35777280.5801587,5981.41125322099,39964,0.0458552987985211,614778,0.162079778374072,2259714,0.595749919985405,9536,0.0025140664867239,125083,0.0329768223950174
"337","2013","OR",36,3793058,"nonfarm_income",25270,240674,3305938,339443,90606,2440,412691759692.578,642410.896305922,39964,0.0458552987985211,614778,0.162079778374072,2259714,0.595749919985405,9536,0.0025140664867239,125083,0.0329768223950174
"338","2013","OR",36,3793058,"p_farm_income",-0.009247,0.156566,5.981842,0.485911,0.041937,-0.364344,1.99365488532988,1.41196844346107,39964,0.0458552987985211,614778,0.162079778374072,2259714,0.595749919985405,9536,0.0025140664867239,125083,0.0329768223950174
"339","2013","OR",36,3793058,"empl_rate",0.489,0.6039,0.8002,0.544,0.5483,0.322,0.0093479721200756,0.096684911542989,39964,0.0458552987985211,614778,0.162079778374072,2259714,0.595749919985405,9536,0.0025140664867239,125083,0.0329768223950174
"340","2013","OR",36,3793058,"poverty_rate",0.15463,0.18795,0.27427,0.17227,0.17814,0.09775,0.00117326984824231,0.0342530268478905,39964,0.0458552987985211,614778,0.162079778374072,2259714,0.595749919985405,9536,0.0025140664867239,125083,0.0329768223950174
"341","2013","OR",36,3793058,"poverty_count",2746,18648,130507,17077,6983,197,683266821.971429,26139.3730217737,39964,0.0458552987985211,614778,0.162079778374072,2259714,0.595749919985405,9536,0.0025140664867239,125083,0.0329768223950174
"342","2013","OR",36,3793058,"total_count",19369,97155,732970,105363,40950,1262,26380933248.2635,162422.083622466,39964,0.0458552987985211,614778,0.162079778374072,2259714,0.595749919985405,9536,0.0025140664867239,125083,0.0329768223950174
"343","2013","PA",67,12318809,"empl_count",20775,121225,875865,109714,41444,2556,29043317238.7603,170420.999993429,46341,0.0275088523488176,1638820,0.133033964565893,7350854,0.596717913233333,42825,0.00347639126477243,263176,0.0213637535901401
"344","2013","PA",67,12318809,"farm_income",4000,30619,331098,24309,14062,-32581,2008474819.5744,44816.0107503379,46341,0.0275088523488176,1638820,0.133033964565893,7350854,0.596717913233333,42825,0.00347639126477243,263176,0.0213637535901401
"345","2013","PA",67,12318809,"income",35698,41438,68015,39865,38067,20855,54277767.9258254,7367.34469981047,46341,0.0275088523488176,1638820,0.133033964565893,7350854,0.596717913233333,42825,0.00347639126477243,263176,0.0213637535901401
"346","2013","PA",67,12318809,"nonfarm_income",140070,634995,21018390,883693,266581,16606,6996896727700.39,2645164.78271211,46341,0.0275088523488176,1638820,0.133033964565893,7350854,0.596717913233333,42825,0.00347639126477243,263176,0.0213637535901401
"347","2013","PA",67,12318809,"p_farm_income",0.011655,0.158603,0.505998,0.101272,0.057032,-0.009236,0.0139410434272556,0.118072195826349,46341,0.0275088523488176,1638820,0.133033964565893,7350854,0.596717913233333,42825,0.00347639126477243,263176,0.0213637535901401
"348","2013","PA",67,12318809,"empl_rate",0.4795,0.5868,1.111,0.547,0.5285,0.3143,0.015561585250112,0.12474608310529,46341,0.0275088523488176,1638820,0.133033964565893,7350854,0.596717913233333,42825,0.00347639126477243,263176,0.0213637535901401
"349","2013","PA",67,12318809,"poverty_rate",0.10805,0.14974,0.26489,0.13094,0.12934,0.05413,0.00113194621872435,0.0336444084317789,46341,0.0275088523488176,1638820,0.133033964565893,7350854,0.596717913233333,42825,0.00347639126477243,263176,0.0213637535901401
"350","2013","PA",67,12318809,"poverty_count",5699,26068,395789,24460,12667,646,2627292989.48485,51257.1262312359,46341,0.0275088523488176,1638820,0.133033964565893,7350854,0.596717913233333,42825,0.00347639126477243,263176,0.0213637535901401
"351","2013","PA",67,12318809,"total_count",40604,204839,1494160,183863,84343,4803,69103377500.5432,262875.212792198,46341,0.0275088523488176,1638820,0.133033964565893,7350854,0.596717913233333,42825,0.00347639126477243,263176,0.0213637535901401
"352","2013","RI",5,1010872,"empl_count",55584,96856,352133,120486,75459,22397,17519965440.7,132363.006314831,46332,0.00141416165864486,137244,0.135767931053585,602429,0.595949833411154,2710,0.00268085375794364,25741,0.025464153720748
"353","2013","RI",5,1010872,"farm_income",-456,1563,4643,1135,817,-894,4809623.3,2193.08533805687,46332,0.00141416165864486,137244,0.135767931053585,602429,0.595949833411154,2710,0.00268085375794364,25741,0.025464153720748
"354","2013","RI",5,1010872,"income",49836,57163,64215,53304,54307,40997,74609270.8,8637.66581895827,46332,0.00141416165864486,137244,0.135767931053585,602429,0.595949833411154,2710,0.00268085375794364,25741,0.025464153720748
"355","2013","RI",5,1010872,"nonfarm_income",479021,776927,2006013,802313,534999,214604,492728624884.2,701946.311967091,46332,0.00141416165864486,137244,0.135767931053585,602429,0.595949833411154,2710,0.00268085375794364,25741,0.025464153720748
"356","2013","RI",5,1010872,"p_farm_income",-0.0008523,0.0023145,0.003807,0.0010829,0.0020118,-0.0018663,0.00000556087372071739,0.0023581504872924,46332,0.00141416165864486,137244,0.135767931053585,602429,0.595949833411154,2710,0.00268085375794364,25741,0.025464153720748
"357","2013","RI",5,1010872,"empl_rate",0.5867,0.624,0.7007,0.5967,0.5909,0.4814,0.00625148664153932,0.0790663432918161,46332,0.00141416165864486,137244,0.135767931053585,602429,0.595949833411154,2710,0.00268085375794364,25741,0.025464153720748
"358","2013","RI",5,1010872,"poverty_rate",0.08314,0.08858,0.1712,0.09867,0.0868,0.06364,0.00174284919282807,0.0417474453449318,46332,0.00141416165864486,137244,0.135767931053585,602429,0.595949833411154,2710,0.00268085375794364,25741,0.025464153720748
"359","2013","RI",5,1010872,"poverty_count",6595,14228,102749,27449,10711,2961,1789899236.2,42307.200760627,46332,0.00141416165864486,137244,0.135767931053585,602429,0.595949833411154,2710,0.00268085375794364,25741,0.025464153720748
"360","2013","RI",5,1010872,"total_count",79321,163926,600175,202174,120923,46527,51447069680.8,226819.464951313,46332,0.00141416165864486,137244,0.135767931053585,602429,0.595949833411154,2710,0.00268085375794364,25741,0.025464153720748
"361","2013","SC",46,4537414,"empl_count",9704,61141,319437,54365,23798,2839,5968793616.9314,77257.9679834475,35665,0.050680060905739,820308,0.180787558728386,2500792,0.551149178805372,24263,0.0053473189794892,173261,0.0381849661503226
"362","2013","SC",46,4537414,"farm_income",2717,15038,57380,12223,8500,-12581,225250522.073913,15008.3484125973,35665,0.050680060905739,820308,0.180787558728386,2500792,0.551149178805372,24263,0.0053473189794892,173261,0.0381849661503226
"363","2013","SC",46,4537414,"income",28093,34886,47303,31660,31156,23877,25874355.5637681,5086.68414232377,35665,0.050680060905739,820308,0.180787558728386,2500792,0.551149178805372,24263,0.0053473189794892,173261,0.0381849661503226
"364","2013","SC",46,4537414,"nonfarm_income",28558,276140,2081775,241185,70403,6461,162778872424.008,403458.637810629,35665,0.050680060905739,820308,0.180787558728386,2500792,0.551149178805372,24263,0.0053473189794892,173261,0.0381849661503226
"365","2013","SC",46,4537414,"p_farm_income",0.01404,0.34562,2.35397,0.23935,0.09349,-0.27375,0.212375556303506,0.460842224957203,35665,0.050680060905739,820308,0.180787558728386,2500792,0.551149178805372,24263,0.0053473189794892,173261,0.0381849661503226
"366","2013","SC",46,4537414,"empl_rate",0.3648,0.4792,0.8828,0.4477,0.41,0.2997,0.0148679492033613,0.1219342003023,35665,0.050680060905739,820308,0.180787558728386,2500792,0.551149178805372,24263,0.0053473189794892,173261,0.0381849661503226
"367","2013","SC",46,4537414,"poverty_rate",0.179,0.2439,0.3596,0.2137,0.2062,0.1206,0.00290765845131513,0.0539227081229711,35665,0.050680060905739,820308,0.180787558728386,2500792,0.551149178805372,24263,0.0053473189794892,173261,0.0381849661503226
"368","2013","SC",46,4537414,"poverty_count",5917,21023,70589,17833,12394,1510,291023770.351691,17059.4188163516,35665,0.050680060905739,820308,0.180787558728386,2500792,0.551149178805372,24263,0.0053473189794892,173261,0.0381849661503226
"369","2013","SC",46,4537414,"total_count",24685,136715,447819,98639,57179,8762,11389730673.7179,106722.681158777,35665,0.050680060905739,820308,0.180787558728386,2500792,0.551149178805372,24263,0.0053473189794892,173261,0.0381849661503226
"370","2013","SD",65,782463,"empl_count",1589,5592,151394,8870,3092,684,441314799.503846,21007.4938891779,45092,0.758378499160017,104839,0.133985888150622,581384,0.743017880717682,2733,0.00349281691274859,16274,0.0207984275294806
